SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,DAYS_BIRTH,PREV_AMT_APPLICATION_MEAN,PREV_AMT_CREDIT_MEAN,NUM_PREV_LOANS,HAS_PREV_LOANS
100719,0,Cash loans,F,292500.0,746280.0,-12309,427789.5,472195.5,1.0,1
100720,0,Cash loans,F,90000.0,135000.0,-8993,58117.5,62372.25,1.0,1
100721,0,Cash loans,F,216000.0,868500.0,-19605,152046.0,158571.0,1.0,1
100722,0,Cash loans,M,540000.0,545040.0,-16194,27295.5,95538.0,1.666666667,1
100723,0,Cash loans,F,202500.0,227520.0,-14239,236902.5,262017.0,1.0,1
100724,0,Cash loans,F,112500.0,312768.0,-14809,22950.0,23760.0,1.0,1
100725,0,Cash loans,F,112500.0,1223010.0,-11487,133006.5,133006.5,1.0,1
100726,0,Cash loans,M,202500.0,450000.0,-10231,70575.0,70230.0,1.333333333,1
100727,0,Cash loans,F,112500.0,284400.0,-16914,114012.5,309228.25,2.0,1
100728,0,Cash loans,F,112500.0,555273.0,-17853,223125.0,247593.9,2.5,1
100730,0,Cash loans,F,315000.0,1971072.0,-16938,188409.0,210968.25,1.333333333,1
100731,0,Revolving loans,F,112500.0,270000.0,-13830,118607.205,120083.205,1.333333333,1
100732,0,Cash loans,F,225000.0,450000.0,-10230,54947.25,54947.25,1.0,1
100733,0,Cash loans,F,157500.0,450000.0,-14351,76500.0,54000.0,1.0,1
100734,0,Cash loans,F,157500.0,1218375.0,-13879,36351.0,40026.75,2.666666667,1
100735,0,Cash loans,F,292500.0,720000.0,-14569,51117.75,54318.0,1.333333333,1
100736,0,Cash loans,M,112500.0,1080000.0,-20629,268174.6073,274550.2313,3.25,1
100737,0,Cash loans,F,112500.0,247275.0,-24181,132594.75,127170.0,1.333333333,1
100738,0,Revolving loans,F,135000.0,180000.0,-10939,355313.25,320359.5,1.0,1
100739,0,Revolving loans,F,216000.0,337500.0,-10643,216436.5,235008.0,1.0,1
100741,0,Cash loans,M,90000.0,284400.0,-8685,17035.3125,17035.3125,1.75,1
100742,0,Cash loans,F,108000.0,390960.0,-20206,0.0,0.0,0.0,1
100743,0,Cash loans,F,38250.0,47970.0,-19989,47856.9375,97242.75,2.5,1
100746,0,Revolving loans,M,171000.0,495000.0,-17806,91181.25563,91141.03125,2.5,1
100748,0,Cash loans,F,103500.0,270000.0,-16540,67956.375,66816.0,2.333333333,1
100749,0,Cash loans,F,171000.0,679500.0,-17016,171549.375,209142.3,3.25,1
100750,0,Cash loans,F,121500.0,472500.0,-13432,28794.375,31429.125,1.5,1
100755,0,Cash loans,F,90000.0,107820.0,-10598,90750.0,104080.5,1.333333333,1
100756,0,Cash loans,F,202500.0,247675.5,-19361,214124.25,231429.75,1.666666667,1
100757,0,Cash loans,F,180000.0,675000.0,-18355,314820.0,314820.0,1.0,1
100758,0,Cash loans,F,157500.0,448056.0,-13419,64300.5,64300.5,1.0,1
100759,0,Cash loans,M,202500.0,938304.0,-16290,96750.0,492495.75,1.5,1
100761,0,Cash loans,F,225000.0,225000.0,-11518,314775.0,313065.0,1.0,1
100764,0,Revolving loans,M,135000.0,180000.0,-10630,89955.0,71964.0,1.0,1
100766,0,Cash loans,M,126000.0,157050.0,-14385,49518.0,49518.0,1.0,1
100767,0,Cash loans,M,157500.0,808650.0,-13962,173610.0,182432.25,1.0,1
100768,0,Cash loans,M,112500.0,277969.5,-20438,48468.34688,50484.9375,1.5,1
100769,0,Cash loans,M,247500.0,805500.0,-13877,175703.1,191543.1,1.666666667,1
100771,0,Cash loans,M,288000.0,1971072.0,-17087,215250.0,219120.0,1.0,1
100773,0,Cash loans,F,112500.0,254700.0,-23049,61489.05,58033.5,1.666666667,1
100774,0,Cash loans,F,90000.0,675000.0,-19164,56964.0,126898.5,1.333333333,1
100775,0,Cash loans,M,112500.0,351000.0,-8384,177072.99,181934.49,1.0,1
100776,0,Cash loans,F,225000.0,1096020.0,-12405,39462.75,40736.25,2.0,1
100778,0,Cash loans,M,202500.0,1006920.0,-18323,202196.25,226886.0,3.0,1
100779,0,Cash loans,F,135000.0,1125000.0,-20681,23640.0,25081.5,1.333333333,1
100780,0,Cash loans,F,112500.0,679500.0,-10565,153900.0,153900.0,1.0,1
100781,0,Cash loans,M,405000.0,1327648.5,-20204,76273.875,77091.75,4.0,1
100782,0,Cash loans,M,225000.0,1017000.0,-15573,95755.5,120598.5,1.333333333,1
100783,0,Revolving loans,M,135000.0,180000.0,-9543,81000.0,79650.0,1.5,1
100784,1,Cash loans,F,54000.0,1885500.0,-22181,436031.25,492194.3438,3.75,1
100785,0,Cash loans,F,67500.0,293535.0,-21306,174000.0,175439.25,1.666666667,1
100786,0,Cash loans,F,270000.0,265851.0,-16625,286648.5,337747.5,1.333333333,1
100787,0,Cash loans,M,270000.0,675000.0,-16590,162610.5,160625.25,2.0,1
100788,0,Cash loans,F,112500.0,450000.0,-10114,93875.175,101036.925,2.0,1
100789,0,Cash loans,F,112500.0,813195.0,-16329,127971.0,134050.5,1.5,1
100790,0,Cash loans,M,157500.0,339948.0,-9365,167723.4375,182428.875,1.5,1
100793,0,Cash loans,F,126000.0,808650.0,-13037,40700.0,42567.5,1.666666667,1
100794,0,Cash loans,F,49500.0,431280.0,-21351,77535.0,77535.0,1.0,1
100795,0,Cash loans,M,180000.0,963000.0,-13778,261112.5,264462.75,1.5,1
100796,1,Cash loans,F,405000.0,413235.0,-19311,391364.7,456350.0,4.0,1
100798,0,Cash loans,M,81000.0,454500.0,-16658,62503.5,61992.0,1.0,1
100799,0,Cash loans,F,103500.0,886090.5,-21411,186378.1875,192814.875,2.5,1
100800,0,Cash loans,F,126000.0,698517.0,-21314,92268.0,97973.25,2.0,1
100801,0,Cash loans,F,112500.0,223884.0,-9528,80995.5,77706.0,1.0,1
100802,0,Cash loans,F,76500.0,499261.5,-19169,75345.0,99101.0,2.0,1
100803,0,Cash loans,F,135000.0,679500.0,-11847,125186.455,136043.0,2.333333333,1
100804,0,Cash loans,F,157500.0,407727.0,-12200,110432.25,119718.0,2.0,1
100805,0,Cash loans,M,270000.0,1098000.0,-11809,116282.25,110679.75,1.0,1
100806,0,Cash loans,F,247500.0,654498.0,-18178,413474.25,417903.75,2.0,1
100807,0,Cash loans,M,180000.0,675000.0,-14014,684000.0,684000.0,1.0,1
100808,1,Cash loans,F,135000.0,640080.0,-9904,65237.625,75157.875,1.0,1
100809,0,Cash loans,F,112500.0,95940.0,-18711,43087.5,41771.25,1.5,1
100810,0,Revolving loans,M,540000.0,900000.0,-12643,0.0,0.0,0.0,1
100811,0,Cash loans,M,180000.0,1649646.0,-20220,0.0,0.0,0.0,1
100812,0,Cash loans,F,270000.0,274779.0,-13706,131250.0,149266.125,3.0,1
100813,0,Cash loans,F,135000.0,635962.5,-15069,46916.71875,102196.9688,2.25,1
100814,0,Cash loans,F,126000.0,942300.0,-21704,70416.0,98174.25,1.333333333,1
100815,0,Cash loans,M,112500.0,225000.0,-22725,239307.0,258366.0,2.0,1
100816,1,Cash loans,F,157500.0,88884.0,-22562,149908.6643,169022.625,5.0,1
100817,0,Cash loans,F,67500.0,364032.0,-19335,0.0,0.0,0.0,1
100818,0,Cash loans,M,225000.0,900000.0,-11763,69375.0,63186.5,1.666666667,1
100819,0,Cash loans,F,279000.0,1520253.0,-20895,82670.0,87563.0,2.0,1
100820,0,Cash loans,M,157500.0,808650.0,-18007,53955.0,48762.0,1.0,1
100821,0,Cash loans,F,180000.0,1468719.0,-21579,49286.25,49286.25,1.5,1
100822,0,Cash loans,M,225000.0,616923.0,-11653,137543.1,134085.0,1.333333333,1
100824,0,Revolving loans,F,112500.0,270000.0,-16219,222571.5,331066.5,2.0,1
100825,0,Cash loans,F,225000.0,500211.0,-21435,347875.875,361514.625,2.5,1
100827,0,Cash loans,F,117000.0,225000.0,-8759,164232.0,149791.5,1.0,1
100828,0,Cash loans,F,153000.0,450000.0,-10662,52645.5,52645.5,1.0,1
100829,0,Cash loans,F,90000.0,253737.0,-21082,106717.5,117985.5,1.0,1
100831,0,Cash loans,F,67500.0,497520.0,-10237,166153.3875,175075.4813,4.0,1
100832,0,Cash loans,F,90000.0,131922.0,-14966,133697.0,153605.5,1.666666667,1
100833,0,Cash loans,F,121500.0,723996.0,-14804,40442.625,56918.25,2.0,1
100834,0,Cash loans,M,202500.0,485640.0,-16133,298261.125,314164.125,3.0,1
100835,0,Cash loans,M,337500.0,267102.0,-19594,53325.0,46413.0,1.0,1
100837,0,Revolving loans,F,45000.0,135000.0,-10072,104184.0,119256.0,1.0,1
100838,0,Cash loans,F,81000.0,229500.0,-16053,76495.5,78156.0,1.0,1
100839,1,Cash loans,M,180000.0,824823.0,-16532,67500.0,67500.0,1.0,1
100840,1,Cash loans,M,135000.0,450000.0,-14655,41220.0,36175.5,1.0,1
100841,0,Cash loans,F,225000.0,835380.0,-8675,0.0,0.0,0.0,1
100842,0,Cash loans,M,247500.0,1087474.5,-11667,351245.625,407572.575,3.25,1
100843,0,Cash loans,F,117000.0,1078200.0,-19235,66937.5,69428.25,2.0,1
100844,0,Cash loans,M,180000.0,942300.0,-11395,47927.7,43132.5,1.0,1
100845,0,Cash loans,M,67500.0,439074.0,-10140,100743.3,111379.5,1.0,1
100846,0,Cash loans,F,58500.0,888840.0,-23491,59718.75,61602.84375,3.25,1
100847,0,Cash loans,M,112500.0,90000.0,-12757,42225.75,40253.625,1.5,1
100848,0,Cash loans,M,157500.0,531706.5,-14816,67672.5,80290.5,1.0,1
100849,0,Cash loans,F,225000.0,755190.0,-21264,43533.0,43246.5,3.0,1
100850,0,Cash loans,M,342000.0,585000.0,-13978,0.0,0.0,0.0,1
100851,0,Revolving loans,M,67500.0,180000.0,-17796,44398.125,41951.25,1.0,1
100852,0,Cash loans,M,157500.0,1190340.0,-19794,98545.5,108954.0,1.0,1
100853,0,Cash loans,F,117000.0,276277.5,-13176,74767.5,76181.90625,2.25,1
100854,0,Cash loans,M,202500.0,485640.0,-12418,61084.25,65618.75,2.0,1
100855,0,Cash loans,M,270000.0,770292.0,-16951,45976.5,48402.0,1.0,1
100856,0,Cash loans,F,112500.0,364896.0,-16862,56064.375,64498.78125,2.25,1
100857,0,Cash loans,F,49500.0,153504.0,-23630,47218.5,47218.5,1.0,1
100858,0,Cash loans,M,270000.0,1467612.0,-14907,78061.725,84132.0,1.5,1
100859,0,Cash loans,F,270000.0,1225224.0,-14004,328109.25,393039.75,3.333333333,1
100860,0,Cash loans,M,180000.0,711747.0,-10241,130432.5,113334.75,2.0,1
100861,0,Cash loans,M,306000.0,2085120.0,-14206,69785.0,110853.0,1.666666667,1
100862,0,Cash loans,M,180000.0,957033.0,-11485,362271.9375,381371.625,1.5,1
100863,0,Cash loans,F,135000.0,253737.0,-23511,94170.75,102812.4375,1.75,1
100864,0,Cash loans,F,135000.0,573628.5,-9132,110583.0,112338.0,1.0,1
100865,0,Cash loans,F,112500.0,573628.5,-13525,253375.5,289093.75,2.333333333,1
100866,0,Cash loans,F,225000.0,398016.0,-15453,61330.5,57657.0,2.0,1
100867,0,Cash loans,F,180000.0,239850.0,-24645,61569.53571,62409.58929,5.333333333,1
100868,0,Cash loans,F,112500.0,450000.0,-19129,117325.125,125853.75,1.5,1
100869,0,Cash loans,F,90000.0,242950.5,-16645,56279.25,54425.25,2.0,1
100870,0,Cash loans,F,90000.0,203760.0,-18840,0.0,135000.0,1.0,1
100871,0,Cash loans,M,90288.0,405000.0,-7865,70241.25,74020.5,2.0,1
100873,0,Cash loans,F,360000.0,1030500.0,-19776,161580.375,164545.875,1.5,1
100874,0,Cash loans,F,225000.0,582768.0,-21642,315855.0,315855.0,1.0,1
100875,0,Cash loans,F,126000.0,260640.0,-10303,97587.0,106173.0,1.0,1
100876,0,Cash loans,F,139500.0,317178.0,-13465,337500.0,359755.875,2.0,1
100877,0,Cash loans,F,90000.0,238896.0,-16989,44077.5,41919.75,1.0,1
100878,0,Cash loans,F,247500.0,835380.0,-16851,263851.5,315429.5,2.0,1
100879,1,Cash loans,F,450000.0,1323000.0,-18740,418048.875,421653.9375,1.5,1
100880,0,Cash loans,F,67500.0,143910.0,-22637,36318.75,70779.0,1.666666667,1
100881,0,Revolving loans,M,243000.0,180000.0,-7705,134955.0,121459.5,2.0,1
100882,0,Cash loans,F,213750.0,765000.0,-14661,49917.75,49917.75,1.666666667,1
100883,0,Cash loans,F,112500.0,117162.0,-9106,20340.0,18306.0,1.0,1
100884,0,Cash loans,F,157500.0,327024.0,-10960,53952.75,59595.75,1.5,1
100885,0,Cash loans,F,157500.0,557770.5,-12106,152188.875,181280.25,2.0,1
100886,0,Cash loans,F,315000.0,697500.0,-15217,202500.0,202500.0,1.0,1
100887,0,Cash loans,F,67500.0,157914.0,-24680,129726.0,106701.75,1.0,1
100888,0,Cash loans,F,135000.0,900000.0,-18874,87039.0,88649.25,1.666666667,1
100889,0,Revolving loans,F,450000.0,855000.0,-12385,0.0,0.0,0.0,1
100890,0,Cash loans,F,157500.0,553806.0,-20108,87435.0,87435.0,1.0,1
100891,0,Cash loans,F,67500.0,203760.0,-21817,166830.75,189079.875,1.5,1
100892,0,Cash loans,M,315000.0,312682.5,-18284,585000.0,612561.375,2.0,1
100893,0,Cash loans,F,90000.0,701730.0,-16419,167918.625,362449.4063,1.75,1
100894,0,Cash loans,F,214650.0,1442952.0,-11916,171544.5,171544.5,1.0,1
100895,0,Cash loans,F,135000.0,675000.0,-16054,31597.875,27666.0,1.5,1
100896,1,Cash loans,F,112500.0,1006920.0,-13913,264605.0,311380.125,2.666666667,1
100897,0,Cash loans,M,135000.0,550980.0,-8087,51615.0,49218.75,1.5,1
100898,0,Cash loans,F,112500.0,497520.0,-22478,145269.0,145269.0,1.0,1
100899,0,Cash loans,F,67500.0,225000.0,-14164,15277.5,14427.0,1.0,1
100900,0,Cash loans,F,67500.0,103855.5,-17254,29832.0,60939.0,1.0,1
100901,0,Cash loans,F,81000.0,76500.0,-15463,74819.25,77472.0,1.0,1
100902,1,Cash loans,F,117000.0,770292.0,-21838,142202.85,153907.5,1.0,1
100903,0,Cash loans,F,135000.0,574785.0,-17432,551250.0,551250.0,1.0,1
100904,0,Cash loans,F,45000.0,348264.0,-17876,65175.75,72718.875,1.0,1
100905,0,Revolving loans,F,252000.0,180000.0,-13291,285000.0,315888.0,3.0,1
100906,0,Cash loans,F,337500.0,814041.0,-15113,184945.0,213945.0,2.0,1
100907,0,Cash loans,F,81000.0,490536.0,-16309,85218.75,84773.25,1.5,1
100908,0,Cash loans,F,225000.0,781920.0,-17523,359370.0,439816.5,2.666666667,1
100909,0,Cash loans,F,135000.0,229500.0,-20193,93120.0,108130.75,2.0,1
100911,0,Revolving loans,M,360000.0,270000.0,-8604,186813.75,184789.5,1.666666667,1
100912,0,Cash loans,M,225000.0,254700.0,-10582,110984.5875,131886.1875,2.75,1
100914,0,Cash loans,M,337500.0,900000.0,-21910,900000.0,939204.0,1.0,1
100915,0,Cash loans,F,63000.0,284400.0,-10548,53901.0,56745.0,1.0,1
100916,0,Cash loans,F,180000.0,403330.5,-9927,86049.0,91345.5,1.5,1
100917,0,Cash loans,F,108000.0,760225.5,-15317,50849.775,70506.09375,2.25,1
100919,0,Cash loans,F,48600.0,229500.0,-23039,81191.25,80431.125,2.75,1
100920,0,Cash loans,M,112500.0,832500.0,-13765,43072.56,47273.625,2.25,1
100921,0,Cash loans,F,112500.0,675000.0,-16860,68352.75,81092.25,1.0,1
100922,0,Cash loans,F,90000.0,238500.0,-21738,184747.5,204840.0,1.0,1
100923,0,Cash loans,F,270000.0,284256.0,-12333,131177.25,174662.0625,2.75,1
100924,0,Cash loans,M,202500.0,1317357.0,-14897,141637.5,156041.25,1.333333333,1
100925,0,Cash loans,F,99000.0,1288350.0,-11726,129469.5,123759.75,1.333333333,1
100926,0,Cash loans,F,90000.0,364896.0,-15300,54435.375,87350.625,2.0,1
100927,0,Cash loans,F,135000.0,1350000.0,-16797,59015.25,59892.75,1.5,1
100928,0,Cash loans,M,112500.0,95940.0,-14238,180000.0,220302.0,1.0,1
100929,0,Cash loans,F,81000.0,517500.0,-16037,217720.0,289603.5,2.333333333,1
100930,0,Cash loans,F,135000.0,607050.0,-14774,79222.5,82842.75,1.5,1
100932,0,Cash loans,F,202500.0,675000.0,-18013,39811.5,38785.5,1.0,1
100933,0,Cash loans,F,112500.0,162000.0,-14259,374761.65,373940.4375,2.25,1
100934,0,Revolving loans,F,135000.0,180000.0,-11649,49497.75,48219.75,1.0,1
100935,0,Cash loans,M,225000.0,644427.0,-12406,197299.125,220368.5625,1.75,1
100936,1,Cash loans,F,76500.0,390960.0,-22167,0.0,0.0,0.0,1
100937,0,Cash loans,M,270000.0,450000.0,-14740,42520.5,38020.5,1.0,1
100938,0,Cash loans,M,112500.0,178213.5,-23236,139845.125,152276.6563,4.25,1
100939,0,Cash loans,F,67500.0,673875.0,-16683,135144.75,169947.0,3.0,1
100940,0,Cash loans,F,54000.0,101880.0,-19227,42626.25,284733.75,1.333333333,1
100941,0,Cash loans,F,180000.0,508495.5,-19133,104338.0,109309.5,2.666666667,1
100942,0,Cash loans,F,261000.0,503676.0,-15301,140160.0,222652.5,1.333333333,1
100943,0,Cash loans,F,135000.0,189621.0,-16228,158434.875,199138.5,2.0,1
100944,0,Cash loans,M,189000.0,1054935.0,-11700,191545.875,211123.6875,1.5,1
100945,1,Cash loans,F,202500.0,1210500.0,-14702,249199.6875,344387.25,1.75,1
100946,0,Cash loans,M,112500.0,808650.0,-23079,480955.5,559239.0,1.333333333,1
100947,0,Cash loans,M,153000.0,380533.5,-9694,149140.8,189618.1875,1.5,1
100948,0,Cash loans,M,112500.0,337500.0,-17852,106638.1875,121544.0625,3.25,1
100949,0,Cash loans,F,315000.0,657886.5,-13850,97626.75,92975.25,1.5,1
100950,0,Cash loans,F,157500.0,225000.0,-11218,39681.84375,37676.53125,2.25,1
100951,0,Cash loans,M,112500.0,224136.0,-9455,62307.0,61866.0,1.0,1
100954,0,Revolving loans,F,382500.0,585000.0,-19919,256500.0,256500.0,1.0,1
100955,0,Cash loans,F,112500.0,101880.0,-22321,91921.875,97614.375,2.25,1
100956,0,Cash loans,F,157500.0,587623.5,-16940,204500.75,252176.75,2.333333333,1
100957,0,Cash loans,F,315000.0,927571.5,-10014,79476.75,133422.75,2.0,1
100958,0,Cash loans,F,135000.0,533668.5,-16656,37919.025,37627.575,4.666666667,1
100959,0,Cash loans,F,90000.0,225000.0,-14664,18527.625,18149.625,1.5,1
100960,0,Cash loans,F,135000.0,343800.0,-14565,90000.0,94455.0,1.0,1
100961,0,Cash loans,M,81000.0,360000.0,-12024,142031.25,141996.375,1.5,1
100962,0,Cash loans,F,135000.0,787131.0,-10534,47387.25,48497.625,1.5,1
100963,1,Cash loans,F,112500.0,1002456.0,-20527,43479.0,44491.5,2.0,1
100964,0,Cash loans,F,112500.0,327024.0,-12956,113437.5,136515.0,2.25,1
100966,0,Cash loans,F,63000.0,47970.0,-13465,18449.8,18429.5,1.666666667,1
100967,0,Cash loans,M,283500.0,1149210.0,-18493,70779.375,92547.5625,1.25,1
100968,0,Cash loans,F,90000.0,1035832.5,-11083,49950.0,49726.6875,1.25,1
100969,0,Cash loans,F,216000.0,485640.0,-8545,231727.5,233145.0,1.0,1
100971,1,Cash loans,F,180000.0,948582.0,-11073,73307.0,66519.5,2.0,1
100972,0,Cash loans,F,202500.0,1264428.0,-17641,26955.0,23580.0,1.0,1
100973,0,Cash loans,F,202500.0,970380.0,-17825,111476.25,124272.0563,2.75,1
100974,0,Cash loans,F,135000.0,219042.0,-25059,101230.3125,104059.125,3.0,1
100975,0,Revolving loans,F,157500.0,225000.0,-15981,189451.125,204726.375,1.5,1
100976,0,Cash loans,F,126000.0,1008117.0,-11001,229794.0,268518.75,1.666666667,1
100977,0,Cash loans,F,90000.0,900000.0,-20693,122301.0,126607.5,1.0,1
100978,0,Cash loans,F,67500.0,508495.5,-17899,117585.0,105826.5,1.0,1
100979,0,Revolving loans,F,157500.0,450000.0,-17924,76455.0,76455.0,1.0,1
100980,0,Cash loans,F,81000.0,81000.0,-10973,78022.8,83425.5,1.666666667,1
100981,0,Cash loans,F,67500.0,312768.0,-21516,0.0,0.0,0.0,1
100985,0,Cash loans,M,225000.0,1574532.0,-17468,68962.5,71415.0,1.0,1
100986,0,Cash loans,M,180000.0,640080.0,-17231,150168.78,149233.5,1.0,1
100988,0,Cash loans,M,180000.0,1350000.0,-8664,57285.0,57285.0,1.0,1
100989,0,Cash loans,F,112500.0,143910.0,-11869,37860.375,37641.375,2.5,1
100990,0,Cash loans,M,157500.0,862560.0,-14391,57251.25,52196.625,1.5,1
100991,0,Cash loans,M,117000.0,474048.0,-14601,44852.625,109281.9375,1.25,1
100992,1,Cash loans,M,135000.0,203760.0,-12755,138480.5625,161234.3438,3.5,1
100993,0,Cash loans,F,67500.0,765000.0,-14276,115500.0,159334.5,1.0,1
100994,0,Cash loans,F,112500.0,888840.0,-20071,99577.9125,123845.625,1.0,1
100995,0,Cash loans,F,157500.0,450000.0,-19860,193815.0,200856.9375,1.25,1
100996,1,Cash loans,F,94500.0,675000.0,-11952,112500.0,134775.0,2.0,1
100999,0,Cash loans,M,450000.0,2125953.0,-10121,0.0,0.0,0.0,1
101000,0,Cash loans,M,157500.0,592560.0,-11574,227524.5,233224.5,1.0,1
101001,0,Cash loans,F,157500.0,1024740.0,-12294,113377.5,114892.5,2.333333333,1
101003,0,Cash loans,M,247500.0,407745.0,-14471,106560.0,191217.75,1.666666667,1
101004,0,Cash loans,F,112500.0,1215000.0,-15044,39345.1875,39277.125,1.25,1
101006,0,Revolving loans,F,180000.0,540000.0,-22839,458156.25,503804.8125,1.75,1
101007,0,Cash loans,F,202500.0,728460.0,-15140,53820.0,53820.0,1.0,1
101009,0,Cash loans,F,90000.0,239850.0,-14105,21168.0,21168.0,1.0,1
101010,0,Cash loans,F,67500.0,381528.0,-11041,20920.5,20495.25,1.0,1
101011,0,Cash loans,F,112500.0,900000.0,-19367,31669.5,31959.0,1.0,1
101012,0,Cash loans,F,112500.0,755190.0,-17295,86667.75,87986.25,2.0,1
101013,0,Cash loans,M,202500.0,518562.0,-14077,167089.5,167089.5,1.5,1
101014,0,Cash loans,F,225000.0,1002870.0,-14102,104712.0,99546.0,2.5,1
101015,0,Cash loans,F,121500.0,755190.0,-18397,58464.0,63607.5,1.0,1
101016,0,Cash loans,M,315000.0,1546020.0,-22443,324375.0,382999.5,2.0,1
101017,0,Revolving loans,F,135000.0,135000.0,-21525,306094.5,338474.25,2.0,1
101018,0,Cash loans,M,238500.0,834048.0,-16101,370830.15,391908.375,3.5,1
101019,0,Cash loans,F,382500.0,720000.0,-21493,504340.3125,588475.35,3.0,1
101022,0,Cash loans,F,112500.0,675000.0,-22251,91875.0,102847.125,2.5,1
101023,0,Cash loans,M,180000.0,640080.0,-21057,76500.0,148920.0,1.0,1
101027,0,Cash loans,M,135000.0,545040.0,-18007,21375.0,17100.0,1.0,1
101028,0,Cash loans,F,112500.0,886500.0,-13818,81506.25,98219.25,1.666666667,1
101029,0,Revolving loans,M,315000.0,675000.0,-20719,436234.5,322155.0,1.0,1
101030,0,Cash loans,F,67500.0,900000.0,-15883,99128.25,108240.75,1.0,1
101032,0,Cash loans,F,195750.0,704844.0,-21280,168661.5,209300.625,2.0,1
101033,0,Cash loans,F,99000.0,942300.0,-21204,64800.0,63130.5,1.0,1
101034,0,Cash loans,F,112500.0,664299.0,-11411,87536.13643,103949.4936,4.666666667,1
101035,0,Cash loans,F,67500.0,90000.0,-21590,99625.5,120667.5,1.0,1
101036,0,Cash loans,M,225000.0,474048.0,-11264,31923.45,253228.5,1.0,1
101037,0,Cash loans,F,247500.0,747000.0,-22346,168500.0,230462.5,2.666666667,1
101038,0,Cash loans,M,180000.0,675000.0,-19002,122467.5,128895.75,1.0,1
101039,0,Cash loans,F,315000.0,1024740.0,-16892,196630.6,222676.75,2.666666667,1
101040,0,Cash loans,M,157500.0,635962.5,-23064,306000.0,333264.0,2.0,1
101042,1,Cash loans,F,81000.0,521280.0,-15181,72060.75,71822.25,1.0,1
101043,0,Cash loans,F,94500.0,74182.5,-20186,119242.3125,123293.1563,3.25,1
101044,0,Cash loans,F,157500.0,1097676.0,-15085,436031.5875,473172.15,1.75,1
101045,0,Revolving loans,F,67500.0,180000.0,-15928,44496.0,43845.0,2.0,1
101046,0,Revolving loans,F,112500.0,337500.0,-15839,63621.0,63715.5,1.666666667,1
101047,0,Cash loans,F,94500.0,284400.0,-13646,33720.0,36933.0,1.333333333,1
101048,0,Cash loans,M,202500.0,1029681.0,-16600,99280.71429,121742.5286,4.0,1
101049,0,Cash loans,M,99000.0,104256.0,-10729,94990.3875,104694.8063,3.0,1
101050,0,Cash loans,F,157500.0,1185282.0,-19533,77958.0,82702.6875,1.75,1
101052,0,Revolving loans,F,135000.0,180000.0,-7859,164694.375,126348.75,1.5,1
101053,0,Cash loans,F,135000.0,254700.0,-11272,55530.0,61609.5,1.0,1
101054,0,Cash loans,F,112500.0,454500.0,-18452,229500.0,254340.0,1.0,1
101058,0,Cash loans,F,90000.0,900000.0,-15017,252939.3497,267711.8438,3.0,1
101059,0,Cash loans,M,225000.0,454500.0,-12229,339678.0,396757.125,1.5,1
101060,0,Cash loans,M,270000.0,1546020.0,-13928,105507.0,131278.5,1.0,1
101061,0,Cash loans,F,162000.0,284400.0,-17648,41700.0,38746.5,1.0,1
101062,0,Cash loans,F,135000.0,206271.0,-15202,127965.0,139388.25,1.666666667,1
101063,1,Cash loans,M,202500.0,755190.0,-13955,50977.08,54705.33,2.0,1
101065,0,Cash loans,M,121500.0,370629.0,-19517,88712.775,83463.75,1.0,1
101066,0,Cash loans,F,112500.0,405000.0,-8880,20191.5,23733.0,1.0,1
101067,0,Cash loans,F,225000.0,450000.0,-12093,478900.125,541875.3,4.25,1
101068,0,Cash loans,F,67500.0,900000.0,-14300,51096.0,49508.25,1.666666667,1
101069,0,Cash loans,M,225000.0,679500.0,-18735,161821.3913,190895.4359,4.25,1
101070,0,Cash loans,M,157500.0,1125000.0,-20426,44815.5,41530.5,2.0,1
101071,0,Cash loans,M,135000.0,414792.0,-15241,73341.0,58671.0,1.0,1
101072,0,Cash loans,F,180000.0,945000.0,-17660,178668.0992,187027.6058,5.25,1
101073,1,Cash loans,F,540000.0,485640.0,-14122,31855.5,19264.5,1.0,1
101074,0,Cash loans,M,173250.0,765261.0,-15787,67873.5,66748.5,1.333333333,1
101075,0,Cash loans,F,121500.0,533668.5,-16265,58855.00473,58235.94643,3.75,1
101076,1,Cash loans,F,126000.0,324216.0,-16015,274116.9375,273981.9375,2.0,1
101077,0,Cash loans,M,202500.0,720000.0,-16360,42359.25,43664.25,2.0,1
101078,0,Cash loans,F,90000.0,225000.0,-13670,67400.03571,72396.85714,4.75,1
101080,0,Cash loans,F,90000.0,207396.0,-8935,75054.75,101525.25,1.666666667,1
101081,0,Cash loans,M,117000.0,1061599.5,-20836,112500.0,562500.0,1.5,1
101082,0,Cash loans,F,270000.0,545040.0,-14562,15300.0,14224.5,1.0,1
101083,0,Cash loans,F,117000.0,450000.0,-10476,30352.5,29337.75,2.0,1
101084,0,Cash loans,M,157500.0,531706.5,-10867,71298.585,67016.835,1.75,1
101085,0,Cash loans,F,182250.0,900000.0,-13233,338085.0,354334.5,1.0,1
101086,0,Cash loans,M,135000.0,225000.0,-8587,92946.5,94353.25,2.0,1
101088,0,Cash loans,F,166500.0,225000.0,-17650,328946.2143,372299.1964,4.666666667,1
101089,0,Cash loans,F,157500.0,562500.0,-19642,124105.25,123647.25,2.666666667,1
